id,longitude,latitude
36849,129.047379,36.774996
36850,129.041571,36.768032
36851,129.035432,36.762692
36852,129.038845,36.762949
36853,129.036075,36.757716
36854,129.032781,36.757037
36855,129.038793,36.746798
36856,129.043672,36.738563
36857,129.046411,36.741017
36858,129.049476,36.738428
36859,129.042012,36.733036
36860,129.037662,36.734462
36861,129.042624,36.736697
36862,129.031977,36.738221
36863,129.031456,36.73793
36864,129.039322,36.722267
36865,129.037905,36.719595
36866,129.043817,36.716349
36867,129.044029,36.727183
36868,129.056544,36.730053
36869,129.05776,36.729031
36870,129.06064,36.722681
36871,129.056041,36.712378
36872,129.058555,36.71458
36873,129.066831,36.720008
36874,129.070315,36.715077
36875,129.07653,36.715266
36876,129.072559,36.726249
36877,129.056539,36.7505
36878,129.062266,36.749774
36879,129.068339,36.745437
36880,129.079322,36.743118
36881,129.077831,36.75145
36882,129.09009,36.753248
36883,129.100764,36.74398
36884,129.09627,36.742984
36885,129.10003,36.741785
36886,129.103422,36.742456
36887,129.090168,36.733568
36888,129.084865,36.718671
36889,129.082792,36.715158
36890,129.090724,36.720293
36891,129.101191,36.721273
36892,129.097537,36.726053
36893,129.096625,36.728393
36894,129.111793,36.725843
36895,129.109501,36.716135
36896,129.117522,36.721914
36897,129.120099,36.724109
36898,129.118194,36.729424
36899,129.116762,36.729544
36900,129.118614,36.742137
36901,129.120789,36.735529
36902,129.119341,36.734317
36903,129.111577,36.744308
36904,129.107435,36.745977
36905,129.119324,36.75258
36906,129.123511,36.754214
36907,129.122017,36.762
36908,129.122728,36.761819
36909,129.125219,36.759626
36910,129.114191,36.769326
36911,129.105569,36.759542
36912,129.110654,36.76159
36913,129.089161,36.765312
36914,129.09216,36.770729
36915,129.102687,36.780163
36916,129.102591,36.781572
36917,129.104006,36.781361
36918,129.084466,36.792726
36919,129.097285,36.793434
36920,129.113163,36.786934
36921,129.106577,36.782761
36922,129.122247,36.792779
36923,129.108673,36.799102
36924,129.110811,36.800396
36925,129.11185,36.805841
36926,129.113407,36.804885
36927,129.113358,36.805005
36928,129.110384,36.808363
36929,129.119708,36.807189
36930,129.122471,36.810317
36931,129.118878,36.817499
36932,129.126998,36.826539
36933,129.124976,36.834282
36934,129.119944,36.83116
36935,129.10988,36.83124
36936,129.106884,36.827231
36937,129.111893,36.827553
36938,129.09841,36.82803
36939,129.100546,36.826043
36940,129.10533,36.82673
36941,129.086227,36.83488
36942,129.082,36.829862
36943,129.091658,36.820248
36944,129.092275,36.81147
36945,129.102623,36.809808
36946,129.095545,36.798709
36947,129.090415,36.801494
36948,129.06515,36.809642
36949,129.058778,36.809867
36950,129.054638,36.798716
36951,129.046705,36.80553
36952,129.041016,36.817065
36953,129.050507,36.819818
36954,129.038744,36.826164
36955,129.037818,36.837364
36956,129.046974,36.83488
36957,129.052809,36.829138
36958,129.078704,36.822201
36959,129.080569,36.827047
36960,129.077988,36.832221
36961,129.076469,36.831378
36962,129.071512,36.835298
36963,129.076595,36.836285
36964,129.080105,36.843508
36965,129.072196,36.855093
36966,129.052491,36.848393
36967,129.049296,36.846185
36968,129.038371,36.842471
36969,129.036089,36.852954
36970,129.050967,36.858522
36971,129.05264,36.850446
36972,129.057263,36.859199
36973,129.056395,36.860961
36974,129.053711,36.863575
36975,129.041022,36.874955
36976,129.051032,36.879531
36977,129.06012,36.881262
36978,129.064234,36.865154
36979,129.066621,36.870097
36980,129.070103,36.86924
36981,129.076629,36.879598
36982,129.082818,36.880981
36983,129.083012,36.877997
36984,129.083211,36.867408
36985,129.083748,36.861986
36986,129.082992,36.849661
36987,129.086977,36.847291
36988,129.086013,36.845438
36989,129.088605,36.839729
36990,129.097985,36.839837
36991,129.096757,36.8541
36992,129.109058,36.849311
36993,129.125304,36.844013
36994,129.119555,36.85663
36995,129.127393,36.858372
36996,129.12863,36.857023
36997,129.129531,36.857083
36998,129.117859,36.870075
36999,129.10849,36.877647
37000,129.12057,36.880306
37001,129.141142,36.876955
37002,129.132132,36.87128
37003,129.15443,36.86215
37004,129.17292,36.865345
37005,129.172771,36.868119
37006,129.167207,36.859626
37007,129.156515,36.860525
37008,129.162126,36.850355
37009,129.173631,36.854186
37010,129.179141,36.84901
37011,129.174116,36.849164
37012,129.16254,36.838946
37013,129.160938,36.838375
37014,129.160288,36.847601
37015,129.158431,36.848161
37016,129.130641,36.831585
37017,129.133657,36.832276
37018,129.150738,36.836829
37019,129.145647,36.831027
37020,129.153661,36.823147
37021,129.141416,36.822879
37022,129.131192,36.82778
37023,129.130234,36.812635
37024,129.132884,36.815447
37025,129.141155,36.800111
37026,129.135923,36.803045
37027,129.14398,36.80571
37028,129.147446,36.796529
37029,129.151408,36.805813
37030,129.148343,36.808165
37031,129.153741,36.814034
37032,129.159137,36.815418
37033,129.16132,36.81263
37034,129.161437,36.801696
37035,129.172106,36.805428
37036,129.169172,36.7991
37037,129.173384,36.797113
37038,129.175402,36.805138
37039,129.173538,36.808277
37040,129.170941,36.807501
37041,129.170663,36.816017
37042,129.177946,36.817791
37043,129.167722,36.821946
37044,129.170404,36.820093
37045,129.171682,36.834981
37046,129.172173,36.831493
37047,129.173279,36.832774
37048,129.174933,36.834537
37049,129.193928,36.835056
37050,129.179434,36.82491
37051,129.182301,36.800659
37052,129.180721,36.798388
37053,129.189834,36.802832
37054,129.189213,36.804909
37055,129.19549,36.797166
37056,129.199361,36.815752
37057,129.198032,36.812106
37058,129.212663,36.800892
37059,129.218945,36.800051
37060,129.217841,36.800071
37061,129.217468,36.80194
37062,129.222768,36.810625
37063,129.223893,36.818919
37064,129.219148,36.816567
37065,129.207886,36.828313
37066,129.224566,36.827309
37067,129.226535,36.836195
37068,129.215601,36.843585
37069,129.220509,36.845903
37070,129.224733,36.857503
37071,129.214463,36.851697
37072,129.210808,36.856916
37073,129.205547,36.845708
37074,129.204559,36.845596
37075,129.209261,36.84778
37076,129.197808,36.843842
37077,129.194514,36.845311
37078,129.189757,36.841882
37079,129.184262,36.852593
37080,129.194635,36.85593
37081,129.199203,36.863487
37082,129.198053,36.867532
37083,129.191088,36.866608
37084,129.179725,36.87218
37085,129.185522,36.873719
37086,129.211909,36.874587
37087,129.207187,36.867268
37088,129.20549,36.866361
37089,129.204075,36.86425
37090,129.215237,36.866407
37091,129.222936,36.8707
37092,129.220833,36.875501
37093,129.243045,36.879665
37094,129.252242,36.861421
37095,129.238568,36.863616
37096,129.239134,36.861907
37097,129.234032,36.868266
37098,129.238056,36.852304
37099,129.232658,36.844428
37100,129.239973,36.843344
37101,129.247709,36.843657
37102,129.251761,36.850165
37103,129.248561,36.851305
37104,129.246759,36.849547
37105,129.241938,36.852648
37106,129.24778,36.855784
37107,129.247798,36.854757
37108,129.251351,36.856631
37109,129.254786,36.857252
37110,129.25454,36.854542
37111,129.258822,36.849475
37112,129.25487,36.842628
37113,129.262056,36.841612
37114,129.274668,36.844214
37115,129.271138,36.851559
37116,129.271223,36.849702
37117,129.265495,36.847509
37118,129.256631,36.867511
37119,129.258229,36.877566
37120,129.264444,36.87566
37121,129.285715,36.875537
37122,129.283394,36.868074
37123,129.295873,36.862552
37124,129.299474,36.878841
37125,129.312552,36.875995
37126,129.311348,36.876317
37127,129.322649,36.857477
37128,129.308244,36.863223
37129,129.318715,36.852187
37130,129.319001,36.849395
37131,129.31582,36.841513
37132,129.321251,36.837603
37133,129.309557,36.838592
37134,129.299226,36.847814
37135,129.289242,36.850923
37136,129.28434,36.857057
37137,129.282791,36.853736
37138,129.282122,36.848458
37139,129.280079,36.824976
37140,129.277344,36.816529
37141,129.300138,36.82452
37142,129.293981,36.829864
37143,129.316966,36.831999
37144,129.316975,36.830469
37145,129.323785,36.834045
37146,129.322101,36.819321
37147,129.312888,36.817697
37148,129.305713,36.815927
37149,129.301431,36.811378
37150,129.306091,36.804334
37151,129.308992,36.806061
37152,129.321439,36.812638
37153,129.315784,36.806119
37154,129.314142,36.809018
37155,129.313865,36.800566
37156,129.290674,36.798062
37157,129.299726,36.804409
37158,129.298408,36.804347
37159,129.289208,36.811548
37160,129.289621,36.805595
37161,129.283286,36.805706
37162,129.2863,36.808007
37163,129.273938,36.803769
37164,129.271256,36.803151
37165,129.264357,36.803161
37166,129.263864,36.795794
37167,129.258595,36.797349
37168,129.253996,36.794449
37169,129.259535,36.800399
37170,129.254749,36.811869
37171,129.258053,36.810589
37172,129.264027,36.812756
37173,129.270618,36.805009
37174,129.270291,36.824811
37175,129.273406,36.825843
37176,129.275882,36.829628
37177,129.257712,36.823535
37178,129.260956,36.81991
37179,129.245521,36.818463
37180,129.244295,36.822183
37181,129.229889,36.810559
37182,129.239327,36.813946
37183,129.24663,36.814719
37184,129.24557,36.801952
37185,129.244466,36.794847
37186,129.236489,36.797909
37187,129.236421,36.803228
37188,129.23462,36.80059
37189,129.227868,36.799179
37190,129.238568,36.792969
37191,129.245909,36.793925
37192,129.248006,36.789013
37193,129.235486,36.778821
37194,129.230172,36.772861
37195,129.227774,36.759891
37196,129.226126,36.752577
37197,129.232617,36.75749
37198,129.245317,36.77123
37199,129.24799,36.772322
37200,129.256303,36.757436
37201,129.262968,36.759762
37202,129.264261,36.753185
37203,129.274071,36.754471
37204,129.264795,36.783006
37205,129.25286,36.773691
37206,129.251353,36.774749
37207,129.260145,36.780855
37208,129.25572,36.793524
37209,129.266205,36.788347
37210,129.276715,36.792498
37211,129.286584,36.789349
37212,129.284626,36.789086
37213,129.278322,36.782257
37214,129.285966,36.776886
37215,129.292217,36.77809
37216,129.297345,36.785687
37217,129.300539,36.788754
37218,129.302183,36.786223
37219,129.304407,36.783288
37220,129.312395,36.771762
37221,129.300656,36.78161
37222,129.316624,36.76961
37223,129.304955,36.757609
37224,129.291621,36.766086
37225,129.285556,36.770557
37226,129.2798,36.76117
37227,129.278881,36.750967
37228,129.280305,36.75255
37229,129.274968,36.740544
37230,129.281826,36.73002
37231,129.289514,36.742727
37232,129.288052,36.746563
37233,129.286309,36.748733
37234,129.29756,36.747632
37235,129.319307,36.749866
37236,129.320722,36.745742
37237,129.314967,36.738634
37238,129.32037,36.737432
37239,129.30845,36.737806
37240,129.315852,36.716805
37241,129.301757,36.713156
37242,129.291263,36.715425
37243,129.293393,36.7222
37244,129.297227,36.724797
37245,129.286701,36.72689
37246,129.286577,36.72349
37247,129.284436,36.725926
37248,129.283366,36.727905
37249,129.274137,36.724884
37250,129.27892,36.708797
37251,129.268502,36.711666
37252,129.250632,36.717017
37253,129.257014,36.726695
37254,129.267001,36.723084
37255,129.271836,36.72269
37256,129.271006,36.726677
37257,129.271769,36.729272
37258,129.272268,36.73328
37259,129.271526,36.743996
37260,129.271877,36.743467
37261,129.263049,36.747307
37262,129.252447,36.741319
37263,129.257385,36.731517
37264,129.239429,36.730494
37265,129.244924,36.737851
37266,129.245264,36.745837
37267,129.249458,36.746093
37268,129.249277,36.747232
37269,129.242868,36.742626
37270,129.231246,36.750224
37271,129.228884,36.751393
37272,129.231001,36.733774
37273,129.227083,36.721253
37274,129.236612,36.728691
37275,129.237179,36.721529
37276,129.23841,36.718974
37277,129.245145,36.708514
37278,129.234769,36.708991
37279,129.228473,36.71928
37280,129.22007,36.730044
37281,129.219776,36.727118
37282,129.21743,36.722535
37283,129.205381,36.714394
37284,129.188111,36.728159
37285,129.191871,36.722929
37286,129.181757,36.732186
37287,129.177373,36.736816
37288,129.188847,36.744928
37289,129.19074,36.750683
37290,129.194894,36.744873
37291,129.207079,36.738259
37292,129.20718,36.736184
37293,129.214587,36.738056
37294,129.214366,36.733495
37295,129.225219,36.752491
37296,129.218614,36.758029
37297,129.210958,36.75458
37298,129.212361,36.762072
37299,129.21955,36.768383
37300,129.217311,36.762751
37301,129.220431,36.764324
37302,129.224839,36.785725
37303,129.220702,36.786722
37304,129.217808,36.785203
37305,129.218044,36.78464
37306,129.213356,36.788793
37307,129.210613,36.793796
37308,129.209292,36.793513
37309,129.20952,36.790053
37310,129.205438,36.788256
37311,129.207833,36.780502
37312,129.202497,36.77408
37313,129.192034,36.792155
37314,129.192255,36.786541
37315,129.185983,36.790916
37316,129.183579,36.792231
37317,129.183475,36.793682
37318,129.188402,36.763622
37319,129.198654,36.758638
37320,129.198723,36.757501
37321,129.199475,36.752757
37322,129.184577,36.75342
37323,129.188646,36.754992
37324,129.173971,36.758999
37325,129.159652,36.76312
37326,129.160948,36.766338
37327,129.157634,36.764766
37328,129.160336,36.772233
37329,129.166912,36.775723
37330,129.16313,36.790761
37331,129.153989,36.792989
37332,129.15544,36.790147
37333,129.157989,36.781369
37334,129.156836,36.782772
37335,129.156517,36.778851
37336,129.151734,36.777467
37337,129.148858,36.783298
37338,129.147365,36.780881
37339,129.152547,36.794405
37340,129.14203,36.793304
37341,129.146942,36.788585
37342,129.143145,36.785679
37343,129.141434,36.786299
37344,129.13176,36.78305
37345,129.133633,36.781115
37346,129.129605,36.771888
37347,129.134801,36.772657
37348,129.13093,36.770177
37349,129.130918,36.764398
37350,129.136235,36.770388
37351,129.150612,36.759531
37352,129.147804,36.758784
37353,129.147626,36.756008
37354,129.151318,36.756263
37355,129.143384,36.755282
37356,129.135889,36.744528
37357,129.142359,36.737755
37358,129.147061,36.741046
37359,129.143773,36.743584
37360,129.141864,36.752273
37361,129.158734,36.745889
37362,129.169039,36.742148
37363,129.168891,36.7379
37364,129.161646,36.740864
37365,129.152715,36.729184
37366,129.157465,36.728217
37367,129.171514,36.727044
37368,129.161146,36.715834
37369,129.162647,36.720023
37370,129.154034,36.715863
37371,129.150788,36.710292
37372,129.140565,36.710233
37373,129.141474,36.717997
37374,129.139524,36.729492
37375,129.136468,36.729332
37376,129.134149,36.706716
37377,129.130809,36.689883
37378,129.141815,36.688788
37379,129.146943,36.690097
37380,129.148848,36.701408
37381,129.17129,36.696672
37382,129.161976,36.689802
37383,129.159655,36.69796
37384,129.153477,36.680002
37385,129.174539,36.667536
37386,129.172205,36.667315
37387,129.169159,36.671519
37388,129.165304,36.668083
37389,129.160605,36.667329
37390,129.15958,36.668827
37391,129.143489,36.667114
37392,129.144693,36.674474
37393,129.148705,36.680934
37394,129.138787,36.687693
37395,129.135044,36.66776
37396,129.133021,36.66676
37397,129.133232,36.648624
37398,129.130863,36.628817
37399,129.134182,36.633793
37400,129.140696,36.633595
37401,129.147026,36.628854
37402,129.13952,36.635455
37403,129.142172,36.645551
37404,129.143737,36.644261
37405,129.154437,36.643086
37406,129.152768,36.62965
37407,129.150531,36.627632
37408,129.161465,36.624727
37409,129.161065,36.632922
37410,129.169079,36.632496
37411,129.16706,36.64488
37412,129.170068,36.655243
37413,129.167628,36.655401
37414,129.160566,36.645468
37415,129.156964,36.649723
37416,129.152502,36.658076
37417,129.160904,36.663565
37418,129.170929,36.657721
37419,129.178822,36.664156
37420,129.176951,36.660368
37421,129.186843,36.647479
37422,129.185299,36.646918
37423,129.18337,36.645546
37424,129.17579,36.646925
37425,129.178024,36.634809
37426,129.177257,36.632548
37427,129.184428,36.627434
37428,129.189876,36.631399
37429,129.19668,36.631001
37430,129.195012,36.63541
37431,129.195918,36.644455
37432,129.201508,36.643156
37433,129.211193,36.633499
37434,129.213135,36.633865
37435,129.215754,36.637046
37436,129.21549,36.651436
37437,129.210502,36.665001
37438,129.219096,36.683286
37439,129.215516,36.680977
37440,129.217258,36.681412
37441,129.214944,36.676794
37442,129.206482,36.680431
37443,129.20749,36.681643
37444,129.204198,36.684568
37445,129.2005,36.687652
37446,129.184976,36.669243
37447,129.18345,36.666734
37448,129.191825,36.68571
37449,129.195389,36.68517
37450,129.179095,36.703334
37451,129.193955,36.706668
37452,129.199717,36.709049
37453,129.211621,36.699988
37454,129.200672,36.69743
37455,129.213446,36.694907
37456,129.214679,36.689368
37457,129.215857,36.698733
37458,129.232596,36.698866
37459,129.241936,36.703629
37460,129.253245,36.668394
37461,129.263879,36.679644
37462,129.268077,36.686992
37463,129.252952,36.704745
37464,129.281084,36.699434
37465,129.276012,36.687868
37466,129.294405,36.694316
37467,129.300531,36.705037
37468,129.300231,36.698664
37469,129.30439,36.704758
37470,129.302102,36.69639
37471,129.300421,36.688114
37472,129.316723,36.682431
37473,129.317464,36.679191
37474,129.310429,36.67305
37475,129.297191,36.673392
37476,129.296996,36.670047
37477,129.294263,36.666484
37478,129.28029,36.681537
37479,129.275425,36.671711
37480,129.273701,36.655472
37481,129.275002,36.65227
37482,129.295269,36.652652
37483,129.285767,36.656096
37484,129.286751,36.659996
37485,129.28705,36.663614
37486,129.290529,36.662098
37487,129.293946,36.660825
37488,129.314919,36.66318
37489,129.314418,36.654981
37490,129.317282,36.644737
37491,129.317882,36.645126
37492,129.306581,36.644251
37493,129.305753,36.643979
37494,129.299726,36.645911
37495,129.298029,36.636729
37496,129.29724,36.633691
37497,129.31198,36.643197
37498,129.316991,36.633424
37499,129.296207,36.629851
37500,129.296727,36.624577
37501,129.290723,36.62579
37502,129.295505,36.628814
37503,129.289979,36.637736
37504,129.288739,36.636128
37505,129.288174,36.636565
37506,129.286133,36.633711
37507,129.276,36.640204
37508,129.25808,36.627152
37509,129.255137,36.624142
37510,129.24778,36.627259
37511,129.250555,36.630478
37512,129.252516,36.634007
37513,129.264828,36.637089
37514,129.263694,36.636564
37515,129.270838,36.649042
37516,129.266028,36.658929
37517,129.255957,36.665046
37518,129.25231,36.65955
37519,129.25671,36.647778
37520,129.227696,36.641566
37521,129.227309,36.637572
37522,129.232958,36.641255
37523,129.23342,36.644207
37524,129.241493,36.640601
37525,129.242987,36.627431
37526,129.240441,36.627993
37527,129.24018,36.627474
37528,129.22751,36.631573
37529,129.242503,36.620321
37530,129.23815,36.607664
37531,129.241372,36.606399
37532,129.222831,36.603067
37533,129.233095,36.599798
37534,129.227076,36.595527
37535,129.231255,36.589416
37536,129.235532,36.589344
37537,129.237236,36.597612
37538,129.237891,36.600416
37539,129.24191,36.60104
37540,129.241895,36.597522
37541,129.25283,36.600243
37542,129.257331,36.601108
37543,129.248617,36.588792
37544,129.260757,36.587067
37545,129.262022,36.609466
37546,129.256494,36.604033
37547,129.260371,36.619684
37548,129.269407,36.619588
37549,129.271861,36.615964
37550,129.272131,36.609529
37551,129.276029,36.607587
37552,129.271902,36.608075
37553,129.284081,36.600928
37554,129.286964,36.603669
37555,129.293559,36.611768
37556,129.283385,36.613277
37557,129.286462,36.617688
37558,129.300412,36.611375
37559,129.304998,36.618668
37560,129.303392,36.61994
37561,129.318896,36.614136
37562,129.310146,36.613258
37563,129.314378,36.604403
37564,129.312082,36.595523
37565,129.312601,36.587241
37566,129.303467,36.581117
37567,129.305414,36.587712
37568,129.288442,36.581054
37569,129.289605,36.594389
37570,129.276765,36.57981
37571,129.282713,36.564137
37572,129.304258,36.576384
37573,129.312702,36.562554
37574,129.316173,36.560594
37575,129.297021,36.566441
37576,129.304237,36.555816
37577,129.307241,36.554192
37578,129.314012,36.556249
37579,129.294356,36.537092
37580,129.289222,36.539906
37581,129.279199,36.547923
37582,129.275305,36.542769
37583,129.278296,36.53679
37584,129.267422,36.54616
37585,129.24871,36.538483
37586,129.246637,36.547405
37587,129.256891,36.546852
37588,129.247141,36.563672
37589,129.242761,36.560562
37590,129.235695,36.573548
37591,129.238488,36.574317
37592,129.230866,36.57642
37593,129.238604,36.556033
37594,129.24323,36.550507
37595,129.243596,36.539009
37596,129.228641,36.538319
37597,129.230472,36.542123
37598,129.215797,36.549781
37599,129.218135,36.554046
37600,129.211197,36.549934
37601,129.208535,36.553804
37602,129.200548,36.55685
37603,129.197328,36.557178
37604,129.205394,36.543597
37605,129.191008,36.545402
37606,129.187744,36.541085
37607,129.175617,36.539573
37608,129.172656,36.5464
37609,129.172657,36.546372
37610,129.194063,36.55049
37611,129.192479,36.559557
37612,129.193445,36.564477
37613,129.173148,36.564518
37614,129.183705,36.571312
37615,129.176237,36.576514
37616,129.196873,36.577039
37617,129.200945,36.58039
37618,129.206274,36.57642
37619,129.206704,36.561644
37620,129.20914,36.561025
37621,129.21039,36.581182
37622,129.220696,36.596803
37623,129.199239,36.616948
37624,129.201407,36.604086
37625,129.19469,36.610226
37626,129.194449,36.621864
37627,129.181267,36.615564
37628,129.182083,36.610478
37629,129.184463,36.589527
37630,129.178622,36.588267
37631,129.174452,36.583201
37632,129.169691,36.584945
37633,129.159464,36.587035
37634,129.157751,36.596739
37635,129.171327,36.594362
37636,129.171313,36.603125
37637,129.172524,36.607195
37638,129.162953,36.623181
37639,129.167199,36.616081
37640,129.163441,36.615732
37641,129.153685,36.619375
37642,129.143076,36.624087
37643,129.12601,36.617259
37644,129.129425,36.616966
37645,129.142849,36.599616
37646,129.142816,36.600427
37647,129.147658,36.585872
37648,129.126348,36.563549
37649,129.13446,36.560603
37650,129.140561,36.561168
37651,129.137478,36.578624
37652,129.137285,36.581461
37653,129.165242,36.577159
37654,129.167618,36.578115
37655,129.166617,36.573173
37656,129.152381,36.562012
37657,129.169236,36.556459
37658,129.167469,36.556193
37659,129.153114,36.539038
37660,129.144321,36.541993
37661,129.139849,36.554663
37662,129.129032,36.558478
37663,129.125473,36.552529
37664,129.120534,36.548162
37665,129.113401,36.542521
37666,129.11367,36.540587
37667,129.105028,36.54115
37668,129.104351,36.5481
37669,129.106891,36.555111
37670,129.106342,36.553427
37671,129.10546,36.55402
37672,129.123544,36.572318
37673,129.121982,36.576962
37674,129.118546,36.573301
37675,129.107266,36.573502
37676,129.105513,36.561808
37677,129.100132,36.563247
37678,129.098761,36.578961
37679,129.092104,36.574401
37680,129.078617,36.580236
37681,129.079513,36.568145
37682,129.090494,36.540051
37683,129.08291,36.547632
37684,129.078716,36.547745
37685,129.067509,36.548443
37686,129.073502,36.558874
37687,129.067527,36.552351
37688,129.06343,36.547685
37689,129.057828,36.543438
37690,129.045623,36.547069
37691,129.032237,36.543629
37692,129.033486,36.550774
37693,129.037859,36.554123
37694,129.044548,36.557498
37695,129.039779,36.554584
37696,129.039169,36.565362
37697,129.037696,36.578969
37698,129.042974,36.573066
37699,129.050837,36.574427
37700,129.050542,36.575613
37701,129.052086,36.568277
37702,129.064619,36.56269
37703,129.071629,36.56766
37704,129.065334,36.573682
37705,129.074283,36.582397
37706,129.03167,36.590023
37707,129.039753,36.588811
37708,129.039374,36.589951
37709,129.040894,36.596951
37710,129.047119,36.601794
37711,129.04789,36.614127
37712,129.046616,36.614705
37713,129.045513,36.6143
37714,129.043828,36.604288
37715,129.033713,36.607875
37716,129.030262,36.610895
37717,129.031898,36.617403
37718,129.050123,36.625468
37719,129.061083,36.619328
37720,129.062893,36.614481
37721,129.071113,36.607532
37722,129.070399,36.621262
37723,129.091606,36.623247
37724,129.099799,36.623437
37725,129.100695,36.621887
37726,129.088076,36.596312
37727,129.081811,36.586987
37728,129.092717,36.586213
37729,129.0969,36.584425
37730,129.099062,36.582936
37731,129.099187,36.600983
37732,129.108557,36.597268
37733,129.108459,36.594565
37734,129.104737,36.590736
37735,129.103551,36.583662
37736,129.116431,36.589098
37737,129.120506,36.589798
37738,129.123658,36.594693
37739,129.118331,36.610547
37740,129.111657,36.607488
37741,129.11406,36.617624
37742,129.124582,36.622309
37743,129.125195,36.635357
37744,129.114088,36.638631
37745,129.113207,36.644251
37746,129.102452,36.643036
37747,129.103307,36.640919
37748,129.112979,36.634365
37749,129.103568,36.624976
37750,129.082792,36.625554
37751,129.088043,36.638495
37752,129.080328,36.642837
37753,129.080324,36.643791
37754,129.096934,36.636667
37755,129.100335,36.648045
37756,129.09002,36.652006
37757,129.080324,36.656339
37758,129.108023,36.664364
37759,129.107438,36.667383
37760,129.110917,36.665056
37761,129.104232,36.660736
37762,129.104206,36.650392
37763,129.12544,36.648434
37764,129.122517,36.669784
37765,129.116289,36.672572
37766,129.105465,36.673019
37767,129.111433,36.678466
37768,129.10429,36.685176
37769,129.10605,36.6882
37770,129.109472,36.685838
37771,129.116218,36.684948
37772,129.115355,36.697385
37773,129.119793,36.69751
37774,129.127088,36.697748
37775,129.123687,36.701984
37776,129.116091,36.704127
37777,129.106451,36.697212
37778,129.113563,36.694402
37779,129.107462,36.690103
37780,129.098681,36.693683
37781,129.090906,36.697949
37782,129.100163,36.702611
37783,129.089996,36.70533
37784,129.079826,36.710584
37785,129.079319,36.708531
37786,129.086921,36.693464
37787,129.095913,36.678967
37788,129.078068,36.676754
37789,129.063179,36.677628
37790,129.068667,36.687285
37791,129.066871,36.679617
37792,129.071415,36.690759
37793,129.067572,36.697118
37794,129.071408,36.710365
37795,129.06284,36.699338
37796,129.063799,36.695101
37797,129.06053,36.694111
37798,129.062299,36.692669
37799,129.033679,36.700091
37800,129.03462,36.682362
37801,129.038927,36.681801
37802,129.04534,36.686681
37803,129.051704,36.688978
37804,129.052402,36.687296
37805,129.050846,36.681634
37806,129.041926,36.676146
37807,129.042997,36.67468
37808,129.047637,36.676223
37809,129.037299,36.677548
37810,129.032395,36.666308
37811,129.035127,36.660907
37812,129.032131,36.656785
37813,129.036899,36.651419
37814,129.037729,36.649729
37815,129.043764,36.653025
37816,129.051035,36.655782
37817,129.064441,36.667754
37818,129.072286,36.653318
37819,129.074472,36.649901
37820,129.060697,36.643218
37821,129.072186,36.646134
37822,129.076772,36.637813
37823,129.070076,36.634869
37824,129.058049,36.628582
37825,129.050308,36.626582
37826,129.045202,36.626972
37827,129.042914,36.627063
37828,129.043375,36.64192
37829,129.03225,36.642518
37830,129.02198,36.633564
37831,129.027847,36.637214
37832,129.017036,36.640914
37833,129.014682,36.630746
37834,129.012635,36.626319
37835,128.984115,36.637971
37836,128.999982,36.650407
37837,129.004172,36.652558
37838,128.997412,36.653438
37839,128.991127,36.649894
37840,128.987491,36.665316
37841,128.990252,36.664432
37842,128.995171,36.660335
37843,129.005084,36.660482
37844,129.014454,36.66503
37845,129.007591,36.659432
37846,129.008971,36.656568
37847,129.018027,36.661997
37848,129.025028,36.665407
37849,129.027828,36.674533
37850,129.009091,36.67817
37851,129.007546,36.683677
37852,129.020779,36.681351
37853,129.02225,36.698234
37854,128.999058,36.698005
37855,128.99566,36.705213
37856,128.997484,36.701958
37857,128.984051,36.6847
37858,128.994974,36.689309
37859,128.997688,36.690281
37860,129.004424,36.689892
37861,129.000342,36.683658
37862,128.991282,36.676228
37863,128.988506,36.678872
37864,128.981964,36.679536
37865,128.978321,36.674043
37866,128.959837,36.673567
37867,128.962341,36.67452
37868,128.972188,36.687798
37869,128.974017,36.685318
37870,128.969999,36.692066
37871,128.967747,36.7112
37872,128.967492,36.711231
37873,128.966522,36.694306
37874,128.950925,36.696466
37875,128.935384,36.694833
37876,128.954203,36.6859
37877,128.948109,36.683592
37878,128.946978,36.676474
37879,128.933368,36.680436
37880,128.933275,36.65698
37881,128.949743,36.659337
37882,128.945928,36.666133
37883,128.953097,36.667125
37884,128.96177,36.667528
37885,128.963158,36.668992
37886,128.972627,36.656764
37887,128.975365,36.655042
37888,128.980221,36.647919
37889,128.967858,36.658275
37890,128.957746,36.645795
37891,128.967044,36.644032
37892,128.971051,36.644419
37893,128.969068,36.6382
37894,128.956466,36.630657
37895,128.961593,36.627216
37896,128.947426,36.645085
37897,128.94911,36.644571
37898,128.942448,36.647639
37899,128.932658,36.646894
37900,128.932675,36.625423
37901,128.935937,36.626515
37902,128.943002,36.624085
37903,128.952909,36.619403
37904,128.945067,36.608918
37905,128.935474,36.590527
37906,128.951168,36.587106
37907,128.94759,36.597675
37908,128.952293,36.603927
37909,128.964641,36.590846
37910,128.967943,36.590652
37911,128.973111,36.587858
37912,128.972679,36.613768
37913,128.968731,36.609667
37914,128.961396,36.610477
37915,128.979406,36.625683
37916,128.98093,36.610647
37917,128.983859,36.606591
37918,128.997528,36.608287
37919,129.008853,36.618037
37920,129.01073,36.616079
37921,129.012871,36.616199
37922,129.022093,36.621193
37923,129.027206,36.606768
37924,129.010983,36.606235
